Unnamed: 0,rating,sentiment,review,spearman,sympathy,unsympathy,correlation
3815,10,0.096334457,이름만알고있었는데이런이야기가숨겨져있었는지처음알게됐습니다이런영화가많이만들어졌으면합니다^^* ,0.409029561,3,0,0.903665543
3816,10,0.539403856,더 줄 수있는 점수가 없어서 아쉽다 ,0.397983121,3,0,0.460596144
3817,10,0.683034182,최근본 신과함께보다 대단했다 ,-0.037262452,3,0,0.316965818
3818,10,0.852437496,배우 케스팅이 너무 화려 해서 자칫 이야기가 이상 해 질 수 있었는데.. 감독이 너무 영화를 잘 만들었네요 보는 내내 시간 가는 줄 몰랐습니다 ,0.540898723,3,0,0.147562504
3820,7,0.962735891,새대를 관통한 사람에게 는 먹먹한 감동을 준다. 오늘날 젊은 세대는 이 영화를 어떻게 볼까  궁금하다. ,0.332987085,3,0,0.262735891
3821,9,0.989156485,정말 정말 감동적이에요 ,-0.288675135,3,0,0.089156485
3822,10,0.890728593,정말간만에 영화같은영화본거같네요/숨쉴공간도없이흘러가는배우들의 큰스킬로 실화하는점에 눈물바다~감사합니다 이런영화를만들어주셔서~ ,0.743216005,3,0,0.109271407
3823,10,0.941130102,스토리 연출 짜임새 인생 최고의 영화 ,0,3,0,0.058869898
3824,10,0.517858446,네이버포인트500개이득 ,0.340591015,3,0,0.482141554
3825,10,0.892648458,영화 보는중에는 울화통이 터져서 온 몸이 부들부들.. 다 끝나고 실제 영상이 나올때는 눈물이 왈칵..신과함께에서 전두환을 빨리 소환하길 바랍니다!! ,0.670820393,3,0,0.107351542
3826,8,0.910909057,개인의 용기와 희생이 지금의 한국을 만들었다. ,0.335627703,3,0,0.110909057
3827,9,0.443923175,아주 좋은 영화. 강동원 부분에서 손발이 꼬여드는 것만 빼면 수작임. 온 동네 벌레들 다 튀어나와서 별점테러해도 평점 높은거 보면 각 나옴 ,0,3,0,0.456076825
3828,10,0.519092262,제발보세요제발!!!! ,-0.210818511,3,0,0.480907738
3829,10,0.846572936,그냥 무조건 봐야하는 영화.그 시대를 직접 살지 않았던 세대들에겐 교과서에서만 봤던 이야기를 간접적으로나마 체험하게 해주는 영화. ,-0.08247861,3,0,0.153427064
3830,10,0.396228462,감명깊게 봣습니다ㅜㅜ ,0.187256335,3,0,0.603771538
3831,10,0.336319566,아프게 스러져간 스무살 청춘들 덕에 이땅의 민주주의가 꽃을 피웠다. ,0.140825464,3,0,0.663680434
3832,10,0.948272586,내인생최고의영화였습니다.역사의현장에있었던게자랑스러웠습니다. ,0,3,0,0.051727414
3833,10,0.321244538,1987 년  역사 속으로   빠져들게  만든  실질적인   영화 ,0,3,0,0.678755462
3834,10,0.890458107,꼭 봐라.민주주의의 탄생을 ,0.774596669,3,0,0.109541893
3835,10,0.590861261,눈물흘리다 왔어요 추천 ,0.36826135,3,0,0.409138739
3836,10,0.972296,묵직한 감동이 가시지않는 영화. 진실과 정의를 위해 포기하지않았던 그 시절 사람들의 이야기가 지금의 나를 돌아보게만드네요... 감사합니다 ,0.27235239,3,0,0.027704
3837,10,0.444491476,귀찮아서 로그인까지해서 평점 잘안남깁니다..그냥 극장가세요!!오늘까지 3번관람하고왔습니다 ,0.370335747,3,0,0.555508524
3838,10,0.190728009, 상업적으로 눈물 짜내는 스토리영화가아닌 눈물이 안날수가 없는 현실을 보여준 영화. 이시대에 태어나 행복하게 사는거에 감사하자 ,0,3,0,0.809271991
3839,10,0.716387928,영화 잘 만들었네..  감독 누구야 세상에ㅠ ,0.369843029,3,0,0.283612072
3840,10,0.19377923,시간이 아깝지 않은 영화. 배우들이 모두 빛났다. ,0.585131209,3,0,0.80622077
3841,10,0.652171493,역사에 남을 영화다. 수많은 명배우들의 에너지가 넘치고  영화가 끝나도 자리를 쉽게 뜰 수 없다. 아~박종철! 이한열! 그리고 전ㄷㅎㅅㄲ! ,0.274609935,3,0,0.347828507
3843,10,0.886272788,사람들의 가슴이 그렇게 뜨거웠던 시대가 있었구나... 비교할수록 지금의 시대상이 너무나 씁쓸하다. 영화는 정말 좋았음. ,0.370132255,3,0,0.113727212
3844,10,0.589411199,1987 정말 감명깊게 보았습니다 이런 영화를 만들어주시다니 정말 감사합니다. ,0.479115436,3,0,0.410588801
3846,10,0.4156515,진실을 감추려들수록 진실은 오히려 드러나기 마련이다. 박근혜는 겉으로는 민주주의 미명하에 소통  화합을 외쳤으면서 속으로는 박정희 미화 작업과 정의로운 자들을 블랙리스트로 억압하기에만 혈안이 돼 있었다. 추악한 년이 없으니 이제 제대로 돌아가는구나 ,0.009901475,3,0,0.5843485
3847,10,0.265238881,그 시절 메아리가 가슴 속을 머리 속을 가득 채우고  진실을 마주하니 너무나 벅차다.  엔딩크레딧 후 관객 어느 하나 쉽게 일어나지 못했다. 참 좋은 영화고 참 아픈 영화다. 과거에 살았고 현재를 살고있고 미래를 살아갈 세대를 위한 헌정같다 ,0.30504566,3,0,0.734761119
3848,10,0.517858446,호언철폐 독재타도 민주쟁취 ,0.256954482,3,0,0.482141554
3852,10,0.89780432,꼭 봐야할 영화 잊지말아야할 역사 ,0.11725125,3,0,0.10219568
3853,10,0.331265152,진실은  승리했고  그뒤로 언론에  놀아난 우리들이 부끄럽습니다.투표합시다 ,0.135478634,3,0,0.668734848
3854,7,0.598224878,괜찮았네요 실제사건이라 그런지 더 ,0.768407646,3,0,0.101775122
3855,9,0.2791816,영화가 끝나고 간 술집에서 그냥 왠지  왠지 모르게 눈을 질끈 감았다. 그리고 떴다. 이상하게 조금 선명해졌다. ,0.11800858,3,0,0.6208184
3856,10,0.752908647,그인간이 잘 먹고 아직 살아있다니?? ,0.505263669,3,0,0.247091353
3857,10,0.761644363,야! 디시야갤들아!! 이것도 테러해봐!! 테러하니까 그렇게 재밌냐? 일베 니들도 똑같아!! ㅗ ㅗ ㅗ ㅗ 테러좀 작작해라;; ,0.569802882,3,0,0.238355637
3858,9,0.420134872,김윤석씨의 연기력이 단연 돋보이네요.독재정권에 맞서서 무고하게 희생되신 분들을 애도합니다 ,0.728489725,3,0,0.479865128
3859,10,0.330264807,영화가 아님... 역사임 보는내내 화딱지남 ,0.416141274,3,0,0.669735193
3860,9,0.983867764,많은생각을 하게하는 좋은영화 ,0.21602469,3,0,0.083867764
3862,10,0.989993453,올해 최고에 영화네요.끝난는데도 감동이 밀려와 일어서지 못하고 한참있다가 나왔네요. ,0.564763523,3,0,0.010006547
3863,10,0.451012433,대한민국을 지켜주셔서 감사합니다. ,0.416502241,3,0,0.548987567
3864,8,0.183190256,역사는 반복되는가? 반복되어야하는가? ,0.242331507,3,0,0.616809744
3865,8,0.199454933,아픈역사는 반복되지 않아야 한다 ,0,3,0,0.600545067
3866,10,0.995647669,정말 감동적이었습니다. 두번 세번 열번 계속보고 싶은 영화!! ,0.507928141,3,0,0.004352331
3867,10,0.461698532,이렇게 힘들게 얻은 것을 그렇게 쉽게 잃을뻔 했다. 절대 잊지 말자 ,0.340753315,3,0,0.538301468
3868,10,0.881081402,나라면 저럴 수 있었을까...ㅠㅠ ,0.707592265,3,0,0.118918598
3869,10,0.916597724,한국판 레 미제라블. 진정한 민주주의를 상기시켜 주는 영화. 엔딩 크레딧까지 꼭 보시길 ,0.157683306,3,0,0.083402276
3870,10,0.345577538,공들여 만든 영화의 본보기 ,-0.017265347,3,0,0.654422462
3872,10,0.716584802,단순히 영화적 완성도만으로도완벽에 가깝다 ,0.545544726,3,0,0.283415198
3874,10,0.32320717,87년의 모든 민주열사들께 감사.. ,0.016888808,3,0,0.67679283
3875,10,0.633581519,영화를 만들어주신 감독님  배우님들께 감사합니다.잊지 않겠습니다 1987 ,-0.588199202,3,0,0.366418481
3876,10,0.475883931,근현대사를 좀 알고 가면 더 재미있을거같아요 ,-0.866025404,3,0,0.524116069
3877,10,0.999122381,네겐 정말 최고의 영화였다! 연출  연기 그리고 깊은 울림..ㅠ.ㅠ ,0.45751946,3,0,0.000877619
3878,10,0.961518407,말이필요없다       꼭 보세요 ,0.375276179,3,0,0.038481593
3880,10,0.972573757,마지막 엔딩보고 소름이 쫙 돋았어요.. 최고예요.. ,0.664052278,3,0,0.027426243
3881,10,0.929390013,적어도 이영화안에선 군인 경찰 보다 기자분들이 더 병사같았음 취재갈때랑 기사 낼때 우어워어워어워어어어펜이 총보다 강해지는 과정도 흥미로웠음 또 보고 싶어요 ,0.102464607,3,0,0.070609987
3883,10,0.442787528,우리에게는 아프지만 이런 자랑스러운 역사가 있다. 1987년에도 2017년에도. ,0.219883318,3,0,0.557212472
3885,10,0.158017993, 단역까지도 완벽한 캐스팅. 기가막힌 연출력. 그분들이 일궈놓았기에 편히 살고있는 우리가 절대 잊어서는 안 되는 역사. ,-1,3,0,0.841982007
3886,10,0.826030314,기대없이봤는데  강철비 신과함께보다 좋았어요 ,0.356348323,3,0,0.173969686
3889,10,0.51800245,이건 재미로 보는게 아니다 꼭 봐야만 실화인거다..!! ,0.13482106,3,0,0.48199755
3890,10,0.99757278,정말감동적이었습니다ㅠ새벽1시30분에예매해서보다가잘줄알았는데정말집중해서봤습니다.정말꼭봐야하는영화인거같습니다. ,0.707106781,3,0,0.00242722
3892,10,0.974714518,몰입도 최고 실화를 바탕으로 만들어진 꼭 기억해야만 하는 영화였습니당 ,-0.266930948,3,0,0.025285482
3893,10,0.988279343,감동입니다. 웃음기싹 빼고 다뤄서 더 좋았네요. ,-0.056233463,3,0,0.011720657
3894,9,0.595990717,엄마랑 울면서 봤음. 훌륭한 연기들덕분에 몰입력 제대로. ,0.735459805,3,0,0.304009283
3896,10,0.887315989,강동원 너무 잘생겼음ㅠㅠ ,0.729769159,3,0,0.112684011
3897,10,0.995741725,민주항쟁을 다룬 영화중에 상업성과 이야기 전달 모두 잘된영화네요. 택시운전사보다 더 잼나게봤어요.그시절이있어 지금의 대한민국이있고 ,0.323217713,3,0,0.004258275
3898,10,0.983986616,많이 울었다..그시절이 자랑스러워서...감사해서.... 그리고 이렇게 과거의 진상을 다시 들추어낼수 있는  새 시대가 온것이 감격스러워서.... ,0.25717225,3,0,0.016013384
3899,10,0.941695571,최고의 영화... 우리가 누리고 있는 민주주의가 거저 얻어진 것이 아닌 것을 새삼 알게 되었다. ,0.200552613,3,0,0.058304429
3900,10,0.28344661,말이필요없음진짜링 솔까링 소매다젖었다 너무울어서 창피하지도 않았음 노인분들도 자리에 한참앉아계셨다 ,0.477200713,3,0,0.71655339
3901,10,0.30045104,알듯말듯한 찝찝함과 안타까움 ,0.25819889,3,0,0.69954896
3902,9,0.948690355,마지막 여대생 시야에서 바라보는 당시 시민들의 궐기한 장면이 인상적입니다.. 그 당시를 직접 겪어보지 못해 영화장면으로나마 간접적인 체험을 했는데 민주주의의 소중함을 새삼 느낄 수 있었고 지난 정권들을 지나면서 민주주의가 역행한 것에 경각심이 듭니다 ,-0.894427191,3,0,0.048690355
3903,10,0.98436892,전 한번 더 보려구요 의미도 좋았지만 재밌었어요 고루고루 다가진 영화였네요~/ ,0.774596669,3,0,0.01563108
3904,9,0.958500028,애국가 나올때 꾹꾹 눌렀던 눙물이. ㅜ감사한 마음 가지게 하는 영화에요. ,-0.09258201,3,0,0.058500028
3905,10,0.984283447,인생 최고의영화!! 다들 꼭 보세요!!! 안보면 대한민국국민 아니다!! ,0.168325082,3,0,0.015716553
3906,10,0.597427189,박종운을 찾아보세요 박종철이 끝까지 숨겼던 사람입니다 ,0.130762954,3,0,0.402572811
3907,10,0.992975593,오랜만에 마음을 울리는 영화입니다. 대한민국의 모든 명품연기하는 배우 다 모여있습니다. 너무 잘봤어요 ,0.190106672,3,0,0.007024407
3908,10,0.398088843,초호화 캐스팅. 훌륭한 영화 ,0.507092553,3,0,0.601911157
3909,10,0.979220152,박종철 사건을 알리기 위해 노력한 많은 사람들의 얘기가 담겨있어 좀 더 가슴에 와닿았던 것 같아요. 적은 비중에도 혼신의 연기를 보여준 모든 배우님들 정말 고생많으셨고 그로 인해 훌륭한 영화가 탄생한 것 같습니다. 감사합니다. ,0.670820393,3,0,0.020779848
3911,10,0.97544235,잘 봤습니다. 상업적이라기보다 잔잔하고 묵직한 감동이 있네요. 중간중간 먹먹해지는 건 역사라는 '사실' 힘일겁니다 ,0.383945201,3,0,0.02455765
3912,10,0.995569229,실화를 바탕으로 만든 영화여서 더  마음이 아프고  울컥하고 뭔가 울분이 생기게되는 영화였습니다  정말 잘 봤습니다!!! ,0.894427191,3,0,0.004430771
3913,10,0.995376945,진짜 한국인이라면 꼭 봐야할 영화. 가슴 뭉클해지는 감동적인 영화입니다! ,-0.25819889,3,0,0.004623055
3914,10,0.941455543,영화가 끝난 후에도 자리에서 일어날 수가 없었다.안타깝고 가슴아픈 과거  하지만 우리가 반드시 정면으로 마주하고 잊지말아야 할 과거.정말 가슴 속 깊이 불같이 끓어오르는 먹먹함을 느낄 수 있는 영화였다. 상영 끝나기  전에 한번 더 보고싶다. ,0.401279086,3,0,0.058544457
3915,10,0.474972546,강동원은 신의한수 소름 ,0.361663083,3,0,0.525027454
3916,10,0.51980412,호헌철폐 독재타도 이 8글자가 영화를 보는 내내 가슴을 울렸다 ,0.351496711,3,0,0.48019588
3917,10,0.599337578,어둠은 빛을 이길 수 없다. ,0.516860166,3,0,0.400662422
3918,10,0.637130797,온가족이 다 함께 가서 봤습니다. 다 보고 나서 많은 생각을 하게 만든 영화입니다. ,0.320594368,3,0,0.362869203
3919,9,0.867097318,초등4 6학년과 함께 관람했습니다. 근대사교육에 이만한 영화가 또있을까싶습니다. ,0.25819889,3,0,0.032902682
3920,10,0.893174112,감히 점수를 매길 수 없는 영화.보는내내 편하게 앉아서 영화를 보는게 죄송한 영화 였던 것 같습니다. 이한열  박종철 열사를 비롯한 모든  민주열사님께 감사함을 느끼고 그들을 탄압한 권력이 죗값을 치르는 날이 영화가 아닌 현실에서 오기를 .. ,0.985610761,3,0,0.106825888
3921,10,0.9259215,올해 꼭 봐야하는 영화한편 ,0.707106781,3,0,0.0740785
3922,10,0.847977877,정말 작정하고 사실적으로 만든 영화인듯. 배우들 연기도  그려낸 현실도 너무 사실적이라 보고 나서 먹먹했다. 우리의 자유를 위해 희생된 분들이 있음을 잊지 말아야겠다. ,0.223606798,3,0,0.152022123
3924,10,0.476432621,6월항쟁의 의미고조선 신라 고구려 외울게 아니라 근현대사를 제대로 배우자. 그곳에 민주주의를 위해 싸우던 수많은 열사들을 기억하자. ,0.406227192,3,0,0.523567379
3925,10,0.576783717,거룩한 희생자들이 있었기 때문에 민주국가를 이루게 되었습니다. 그분들께 감사하고 다시금 가슴속에 새기겠습니다. ,0.523794459,3,0,0.423216283
3926,10,0.982862055,나도 모르게 마지막쯤 부터 눈물샘에 구멍난듯 눈물이 하염없이 줄줄줄 흐름.... 실화라는 사실에 가슴이 뜨거워 지는 기분이었다. 당시 용감했던 청년들에게 박수와 감사한 마음을 보냅니다... ,0.52897565,3,0,0.017137945
3927,10,0.659707129,10점 만점 주고 싶어서 처음으로 로그인해서 평점 남김 ,0.866025404,3,0,0.340292871
3928,10,0.515268981,5000만이 봐야만 하는 영화 ,0.774596669,3,0,0.484731019
3930,9,0.798997521,좋은영화 만들어주셔서 감사합니다 ,0.830089717,3,0,0.101002479
3931,8,0.198995084,지루함 전혀 없구 배우분들 연기에 영화보는 내내 몰입짱! 꿀잼이였당!!!! ,0.5,3,0,0.601004916
3932,10,0.965647161,많은 걸 느끼게해주는 영화네요 ,0.453470247,3,0,0.034352839
3933,10,0.307365119,설경구 강동원이 왜 까메오로들어왔는지 보면 아는영화. ,-0.540898723,3,0,0.692634881
3934,10,0.327106237,최고다 먹먹해서 바로 일어날수가 없다 ,0.446717841,3,0,0.672893763
3935,10,0.847113848,한곳으로 모아지는 관객마음 ,-0.118538888,3,0,0.152886152
3936,10,0.98712039,감동 그 자체.역사라면 질색이었는데 이 영화를 보고 역사를 다시 공부해 보고 싶다는 생각이 들었다. ,-0.25819889,3,0,0.01287961
3937,10,0.317701042,그저 감사하다는 말만 생각납니다. 그들이 있었기에 현재가 있고 우리가 있나봅니다...감사하고 또 감사합니다 ,0.268288439,3,0,0.682298958
3938,10,0.600117147,이번에 2번째 관람하고 왔습니다. 수작! ,0.076101943,3,0,0.399882853
3939,10,0.850132048,이 커다란 비극을 모르는 20 30대가 꼭 봐야할 영화. ,0.269397273,3,0,0.149867952
3940,10,0.5412184,모든 스태프.배우.감독.관계자 분들께 정말 좋은 영화 만들어주셔서감사드립니다!!! ,-0.084920778,3,0,0.4587816
3941,10,0.943562806,1987년이라 쓰고 2017년이라 부를 수 있는 그 때가 주는 현재의 묵직한 울림! ,-0.25819889,3,0,0.056437194
3942,9,0.566495061,팩트로 가즈아아앗~~ ,0.035265819,3,0,0.333504939
3943,10,0.334696889,이런 영화가 만들어 진다는 것은 한국 영화가 결코 수준이 낮지 않다는 것이다 ,0.345879304,3,0,0.665303111
3944,9,0.685031533,성공한 영화는 악역의 연기가 빛을 발한다. 이 영화의 악역은 눈이 부시다 ,0.312328288,3,0,0.214968467
3945,10,0.907972395, 1987  2017. 50대 부모님과 그들의 나이인 지금의 나 ,0.385515839,3,0,0.092027605
3946,10,0.943061709,자유롭게 걸어다니고 살게 해주신 모든 분들께 감사드립니다. 2017 최고 영화. ,0.698617998,3,0,0.056938291
3947,10,0.718254864,정말감명깊게봤습니다 ,0.074840267,3,0,0.281745136
3948,10,0.24085784,평점 귀찮아서 안남기는데 남기러 옵니다ㅠㅠ 영화 참 잘만든 듯 ,0.774596669,3,0,0.75914216
3949,10,0.531861782,기억하갰습니다... ,0.490990253,3,0,0.468138218
3950,8,0.829703808,보다가 화나서 속상했음 ㅠㅠ ,0.3086067,3,0,0.029703808
3951,10,0.941729307,정말 엔딩 크레딧에 뭔가 있다는걸 전혀 모르고 봤는데 끝나고 엔딩 크래딧 올라가는 동안 움직일수가 없었습니다.영화를 보는 내내 그랬기도 했지만 엔딩 크래딧을 보면서 분노와 누군가를 향한 욕이 계속 나오더군요.정말 잘 만든  용기있는 영화에 박수를. ,0.948683298,3,0,0.058270693
3952,10,0.928152323,아직도 가슴이 먹먹함... ,-0.077151675,3,0,0.071847677
3953,10,0.893275142,근현대사 시간 몇장의 사진을 보고 배우며 그런 일이있었구나..정도였눈데 영화를 보고 그 시대적 상황이 글과 사진으로는 충분하지 않았다는걸느꼈고  함께본 어머니께서 ‘저 사람들 때문에 너네가 편하게 사는거다.. 감사해라’ 하고  말씀해 쥬셨습니다~ ,-0.273861279,3,0,0.106724858
3954,10,0.950017512,정말 좋았습니다 :-) ,-0.105409255,3,0,0.049982488
3955,9,0.654685974,그 시대를 지켜나가고자 했던 수많은 영웅들의 이야기 ,0.463877834,3,0,0.245314026
3956,10,0.988674879,진지한 울림  그 분들이 계셨기에 지금의 오늘과 내가 있다는 감사함과 동시에 죄송함이~ㅠㅠ 어찌갚아야할까요!  잊지않고 반복되지 않도록  이제는 우리 모두가  깨어있어야 할 것 같아요!  되도록 많은분께 추천해서 기억되도록 하겠습니다!! 감사합니다~ ,0.866025404,3,0,0.011325121
3957,10,0.888264835,사실적이고  끝까지 집중할 수 있는 영화적 매력까지 갖췄다. 신파적으로 흘러가지 않은 것이 장점 ,0.866025404,3,0,0.111735165
3958,10,0.685640752,가슴의 피가 끓고 울림이 있는 ,0.648474594,3,0,0.314359248
3959,10,0.97530216,저는 개인적으로 신과함께보다는 1987이 더 여운에 남았습니다. 엔딩크레딧 올라갈때까지 감동이 남아있었어요. 좋은영화 감사합니다. ,0.037283338,3,0,0.02469784
3960,10,0.770597458,부모님과 함께 봐도 좋을듯.. ,0.632455532,3,0,0.229402542
3961,10,0.998446822,부모님도 감동 나도 감동 좋은영화입니다. ,-0.300375705,3,0,0.001553178
3962,10,0.945817828,진짜 꼭 보아야해요 여자친구랑 가서 여자친구보다 더 울었다구여~~~!!ㅠㅠㅠ 진짜 모든 배우들 연기가 하나하나 소중한 연기 잘보았습니다. 감사합니다. ,-0.866025404,3,0,0.054182172
3963,9,0.4937298,그대들이 있어서 저희가 행복하게 살수있었습니다.감사드립니다.삼가 고인의 명복을 빕니다. ,0.795133223,3,0,0.4062702
3964,10,0.773062706,좋은영화 만들어 주셔서 고맙습니다. ,0.256195948,3,0,0.226937294
3965,9,0.173062474,전두환을 잡아 죽여야 한다  절대 자연사하게 놔두면 안된다. ,0.552024348,3,0,0.726937526
3966,10,0.999912143,최고네요.. 이사건은 한국사책으로만 알고넘겼는데 정말 너무 슬퍼서 많이 울었습니다..ㅠㅠ 본 영화 중 최고입니다 너무 슬펐어요 ㅠㅠ 배우분들 연기도 최고였고.. 누구하나 주목받는 주인공이아니라 모두가 빛났습니다 ,0.56825417,3,0,8.79E-05
3967,10,0.577789187,1987의 사람들은 이런 시기를 보냈고 지금의 자유는 공짜로 주어진게 아니다 ,0.483129911,3,0,0.422210813
3968,10,0.439923227,감사히 잘 봤습니다!!!! ,0.075592895,3,0,0.560076773
3970,10,0.862878025,수많은 분들의 고통으로 이제는 할말은 할 수 있는 시대로 왔네요.정말 많은 빚을 진 것 같습니다.이 부채를 갚기위해 어떻게 살아야할지 깊이 고민해야겠습니다. ,0.632455532,3,0,0.137121975
3971,10,0.339435339,휴지가 모질랐습니다 ㅜㅜㅜ ,-0.114932125,3,0,0.660564661
3972,10,0.441919833,괜히 영화보면서 눈물날라 그랬다~~ ,0.434067551,3,0,0.558080167
3973,10,0.984995246,말이필요없는 명작ㅠㅠ ,0.612372436,3,0,0.015004754
3974,10,0.503521562,영화를 보셔야 알것같아요 ,-0.288675135,3,0,0.496478438
3975,10,0.089301705,1987의 외침이 2017년에 울리다. 우리가 잊어서는 안되는 이야기 ,0.265319237,3,0,0.910698295
3977,10,0.455830425,광명이 비치는  그날은 옵니다. ,0.579249328,3,0,0.544169575
3978,9,0.916217208,민주화는 소수의 영웅이나 운동권이 아닌 수많은 시민들의 용기가 모여 실현된 기적이었다는 걸 잘도 엮어서 보여주는영화. 택시운전사같은 졸작보다 훨씬 널리 봐줬으면 하는 영화. ,0.717437483,3,0,0.016217208
3980,10,0.620860577,볼만한 영화 입니다.. ,0.47537934,3,0,0.379139423
3981,10,0.999869466,방금 봤는데 정말 그 때 싸운 분들께 내내 감사하면서 봤어요 너무 감동적이고 감사하고 그랬어요ㅜ 진짜 좋은영화고 꼭 봐야할 영화입니다 대한민국 국민들 만세 ,0.755928946,3,0,0.000130534
3982,10,0.182596803,영화가 끝나고도 자리를 일어날 수가 없었다 ,0.164349777,3,0,0.817403197
3983,10,0.417812467,이런 영화를 고등학교 역사시간에 보여줘야한다고 생각한다ㅠ ,0.273967623,3,0,0.582187533
3984,10,0.206776261,영화가 끝나고 자리를 뜰수가 없었습니다. ,0.894427191,3,0,0.793223739
3986,10,0.404978663,평점 처음 남겨봅니다.엔딩크레딧이 다 올라갈때까지 일어나지 못한 영화도처음입니다. ,-0.25819889,3,0,0.595021337
3987,10,0.804673314,보면서 계속 눈물이 ㅠㅠ 감사하며 살겠습니다 ,0.600099198,3,0,0.195326686
3988,10,0.995296121,영화보는 시간 내내 소름 오조억번정도 듬니다 .. 꼭보세요 진짜 ㅠ 지금 상영하는 영화들 중에서 최고라 말할 수 있습니다 . ,0.204124145,3,0,0.004703879
3990,10,0.468754679,초반 살짝 지루한 감이 있긴한데 진짜 잘만든 영화라고 생각 ,0.816300284,3,0,0.531245321
3991,10,0.905410528,로그인하게 만드는 영화입니다. 전 국민이 모두 봤으면 좋겠습니다. ,0.421417791,3,0,0.094589472
3992,10,0.576984584,언론이 대단하다 느낌~ 대학생이 데모만 한다고 혀를 끌끌차던 어른신들..그것이 언론이 제대로된 보도를 안해서 그랬다는걸  나중에 깨달았죠~  그래도 뜻있는 기자들도 있었구나 . 직선제 1당선이 노태우가 아니였으면 더 뜻 깊은 6월항쟁이 되었을텐데~ ,-0.265908012,3,0,0.423015416
3993,10,0.903862357,정말 내가 어떻게 살아가야할지 알게 해주는 영화였습니다 후손에 부끄럽지 않게 살수 있도록 만들어준 감사한 영화입니다 ,0.398077014,3,0,0.096137643
3994,10,0.771654367,진짜 간만에 평점 남기고 싶은 영화였습니다. 민주주의의 소중함을 새삼스럽게 깨닫게 되었습니다. ,0.216519142,3,0,0.228345633
3995,10,0.568484247,꼭보세요 ?이분들이 계셔서 우리가 이렇게 좋은세상에  사는듯 합니다?감사합니다? ,0.478752901,3,0,0.431515753
3996,9,0.969224155,심장이 뜨거워지는 영화네요.... 여운이 계속 남아요 배우분들 연기도 정말 넘 멋있어요 ,0.789168884,3,0,0.069224155
3997,10,0.685885072,억지로 끌어내는 감정이 아닌 가슴 깊은 곳에서 새는 감정을 진짜 오랜만에 느껴보네요. 감사합니다. ,0.410791918,3,0,0.314114928
3998,10,0.904362917,마지막에 큰 여운과 감동을 받아 자리에서 한참동안 일어날 수 없었음. 모든 스텝  배우분들께 감사드립니다 ,0.177512076,3,0,0.095637083
3999,10,0.360785276,우리나라 역사가 이렇기 슬픈것을 알게되었습니다 ,0.866025404,3,0,0.639214724
4000,10,0.975235701,고작 30년 전 ... 그 시대의 우리가 피 흘려 지켜낸 가치가 마지막 순간까지 빛날 수 있기를 바란다. 묵직하고 뜨거운 울림을 주는 참 잘 만들었고 참 멋진 영화. ,0.70064905,3,0,0.024764299
4001,10,0.923325121,실화의 감동을 그대로 살린 대단한 연출과 김윤석 등 배우의 대단한 연기력 짱임! ,-0.248977501,3,0,0.076674879
4002,9,0.506453693,가슴이 뜨거워지는 영화. . 민주화에 힘써주신 분들께 감사함을 전하며. ,0,3,0,0.393546307
4003,9,0.962244511,꼭봐야할영화.감동.웃음 다있다. ,-0.5,3,0,0.062244511
4004,9,0.519092262,무서워서 떨면서 봤어요 ,-0.020796993,3,0,0.380907738
4005,9,0.909067273,연출의 힘이 가장 돋보인 영화. 역사적 사실  캐스팅  시나리오  액션성  감동  모든 것이 굉장히 조화를 이루었다. 이런 영화가 더 만들어졌으면.. ,0.406277215,3,0,0.009067273
4006,7,0.979688406,먹먹해지는 영화. 1987년에 난 캐초딩이었을 뿐인데 생각없이 해맑게 뛰어놀았던 게 죄스러운 마음 뿐. ,0.53200564,3,0,0.279688406
4007,10,0.517858446,네이버페이 포인트 500원 123 ,1,3,0,0.482141554
4009,10,0.780727267,다시 보고싶어 지는 영화 배우들의 연기력에 한순간에 몰입하게 되는 영화. ,0.866025404,3,0,0.219272733
4011,10,0.612992942,재밋어욤 긴 러닝타임이 지루하지 않아욤 ,-0.034608951,3,0,0.387007058
4012,10,0.6875875,우리나라 국민이라면 모두가 봐야된다. ,0.53022436,3,0,0.3124125
4013,10,0.612474799,다큐같다고해서 큰기대 안하고봤는데 긴박한전개와 연기자들의 호연~정말 기대이상이었습니다 중간중간 억울한 두청년의 죽음엔 눈문이 핑 돌더군요... ,0.458170967,3,0,0.387525201
4014,10,0.390504032,엔딩크레딧이 오르고 불이 켜져도 영화관 관객 그 누구도 바로 일어나지 못했습니다. 신과함께 강철비 다봤는데 1987 강철비  신과함께 이 순으로 보세요... ,0.600412832,3,0,0.609495968
4015,10,0.28636989,박종철 이분은  선배 박종운 이사람 숨겨줄라다가 고문 받아서 숨졌지 그런데 박종운이는 이명박근혜 밑에 붙어서 출마 했었지 참...놔 불상하다 ,0.212313225,3,0,0.71363011
4016,10,0.68757081,엄청난 배우들의 라인업이 전혀 무색하지않은...진짜 영화네요..ㅠ엄청 울었습니다ㅠㅠㅜ ,0.346770991,3,0,0.31242919
4018,10,0.920990109,국봉 다빼고 그냥 한편의 영화로써 정말 최고입니다. ,0.518200221,3,0,0.079009891
4019,10,0.481860906,가슴 먹먹하네요. 영화적 각색을 최소화한 채 이런 울림을... ,-0.4,3,0,0.518139094
4020,10,0.513039172,정말 영화로까지 나올줄이야..강력 추천합니다. ,-0.223606798,3,0,0.486960828
